[시간대별 통계]
time_bucket,total,fatal,error,warn,info,debug,top_node_1,top_node_1_count,top_node_2,top_node_2_count,top_node_3,top_node_3_count
2026-01-27 08:58:24,WARN,sysbot_monitor_hw_node-27,1769471904.9855971 [sysbot_monitor_hw_node-27] [08:58:24.985] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:58:25,ERROR,tsd_node-25,1769471905.4296856 [tsd_node-25] [08:58:25.429] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:25,ERROR,tsd_node-25,1769471905.9303253 [tsd_node-25] [08:58:25.929] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:25,WARN,sysbot_monitor_hw_node-27,1769471905.9982567 [sysbot_monitor_hw_node-27] [08:58:25.998] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:58:26,ERROR,tsd_node-25,1769471906.4309673 [tsd_node-25] [08:58:26.430] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:26,ERROR,tsd_node-25,1769471906.9316487 [tsd_node-25] [08:58:26.931] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:26,WARN,sysbot_monitor_hw_node-27,1769471906.9921124 [sysbot_monitor_hw_node-27] [08:58:26.991] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:58:27,ERROR,tsd_node-25,1769471907.4322596 [tsd_node-25] [08:58:27.432] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:27,ERROR,tsd_node-25,1769471907.9328883 [tsd_node-25] [08:58:27.932] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:27,WARN,sysbot_monitor_hw_node-27,1769471907.9877744 [sysbot_monitor_hw_node-27] [08:58:27.987] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:58:28,ERROR,tsd_node-25,1769471908.4334021 [tsd_node-25] [08:58:28.433] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:28,ERROR,tsd_node-25,1769471908.9338789 [tsd_node-25] [08:58:28.933] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:28,WARN,sysbot_monitor_hw_node-27,1769471908.9990072 [sysbot_monitor_hw_node-27] [08:58:28.998] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:58:29,ERROR,tsd_node-25,1769471909.4343197 [tsd_node-25] [08:58:29.434] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:29,ERROR,tsd_node-25,1769471909.9348361 [tsd_node-25] [08:58:29.934] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:29,WARN,sysbot_monitor_hw_node-27,1769471909.9980812 [sysbot_monitor_hw_node-27] [08:58:29.997] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:58:30,ERROR,tsd_node-25,1769471910.4352016 [tsd_node-25] [08:58:30.434] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:30,ERROR,tsd_node-25,1769471910.9357028 [tsd_node-25] [08:58:30.935] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:30,WARN,sysbot_monitor_hw_node-27,1769471910.9927456 [sysbot_monitor_hw_node-27] [08:58:30.992] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:58:31,ERROR,tsd_node-25,1769471911.4360349 [tsd_node-25] [08:58:31.435] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:31,ERROR,tsd_node-25,1769471911.9362743 [tsd_node-25] [08:58:31.936] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:31,WARN,sysbot_monitor_hw_node-27,1769471911.9989696 [sysbot_monitor_hw_node-27] [08:58:31.998] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:58:32,ERROR,tsd_node-25,1769471912.4368320 [tsd_node-25] [08:58:32.436] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:32,ERROR,tsd_node-25,1769471912.9368858 [tsd_node-25] [08:58:32.936] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:32,WARN,sysbot_monitor_hw_node-27,1769471912.9955208 [sysbot_monitor_hw_node-27] [08:58:32.995] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:58:33,ERROR,tsd_node-25,1769471913.4372978 [tsd_node-25] [08:58:33.436] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:33,ERROR,tsd_node-25,1769471913.9375341 [tsd_node-25] [08:58:33.937] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:33,WARN,sysbot_monitor_hw_node-27,1769471913.9959402 [sysbot_monitor_hw_node-27] [08:58:33.995] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:58:34,ERROR,tsd_node-25,1769471914.4378188 [tsd_node-25] [08:58:34.437] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:34,ERROR,tsd_node-25,1769471914.9379749 [tsd_node-25] [08:58:34.937] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:34,WARN,sysbot_monitor_hw_node-27,1769471914.9928668 [sysbot_monitor_hw_node-27] [08:58:34.992] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:58:35,ERROR,tsd_node-25,1769471915.4382885 [tsd_node-25] [08:58:35.437] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:35,ERROR,tsd_node-25,1769471915.9383326 [tsd_node-25] [08:58:35.938] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:35,WARN,sysbot_monitor_hw_node-27,1769471915.9953692 [sysbot_monitor_hw_node-27] [08:58:35.995] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:58:36,ERROR,tsd_node-25,1769471916.4385450 [tsd_node-25] [08:58:36.438] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:36,ERROR,tsd_node-25,1769471916.9388297 [tsd_node-25] [08:58:36.938] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:36,WARN,sysbot_monitor_hw_node-27,1769471916.9966798 [sysbot_monitor_hw_node-27] [08:58:36.996] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:58:37,ERROR,tsd_node-25,1769471917.4389532 [tsd_node-25] [08:58:37.438] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:37,ERROR,tsd_node-25,1769471917.9391336 [tsd_node-25] [08:58:37.938] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:38,WARN,sysbot_monitor_hw_node-27,1769471918.0049968 [sysbot_monitor_hw_node-27] [08:58:38.004] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:58:38,ERROR,tsd_node-25,1769471918.4391413 [tsd_node-25] [08:58:38.438] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:38,ERROR,tsd_node-25,1769471918.9391999 [tsd_node-25] [08:58:38.938] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:38,WARN,sysbot_monitor_hw_node-27,1769471918.9995234 [sysbot_monitor_hw_node-27] [08:58:38.999] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:58:39,ERROR,tsd_node-25,1769471919.4394112 [tsd_node-25] [08:58:39.439] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:39,ERROR,tsd_node-25,1769471919.9394760 [tsd_node-25] [08:58:39.939] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:40,WARN,sysbot_monitor_hw_node-27,1769471920.0029993 [sysbot_monitor_hw_node-27] [08:58:40.002] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:58:40,ERROR,tsd_node-25,1769471920.4397578 [tsd_node-25] [08:58:40.439] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:40,ERROR,tsd_node-25,1769471920.9396629 [tsd_node-25] [08:58:40.939] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:40,WARN,sysbot_monitor_hw_node-27,1769471920.9951968 [sysbot_monitor_hw_node-27] [08:58:40.994] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:58:41,ERROR,tsd_node-25,1769471921.4400113 [tsd_node-25] [08:58:41.439] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:41,ERROR,tsd_node-25,1769471921.9400697 [tsd_node-25] [08:58:41.939] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:41,WARN,sysbot_monitor_hw_node-27,1769471921.9974809 [sysbot_monitor_hw_node-27] [08:58:41.997] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:58:42,ERROR,tsd_node-25,1769471922.4402037 [tsd_node-25] [08:58:42.439] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:42,ERROR,tsd_node-25,1769471922.9408205 [tsd_node-25] [08:58:42.940] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:43,WARN,sysbot_monitor_hw_node-27,1769471923.0101025 [sysbot_monitor_hw_node-27] [08:58:43.009] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:58:43,ERROR,tsd_node-25,1769471923.4411833 [tsd_node-25] [08:58:43.440] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:43,ERROR,tsd_node-25,1769471923.9414837 [tsd_node-25] [08:58:43.941] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:44,WARN,sysbot_monitor_hw_node-27,1769471924.0094218 [sysbot_monitor_hw_node-27] [08:58:44.009] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:58:44,ERROR,tsd_node-25,1769471924.4416878 [tsd_node-25] [08:58:44.441] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:44,ERROR,tsd_node-25,1769471924.9419725 [tsd_node-25] [08:58:44.941] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:44,WARN,sysbot_monitor_hw_node-27,1769471924.9933543 [sysbot_monitor_hw_node-27] [08:58:44.993] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:58:45,ERROR,tsd_node-25,1769471925.4424183 [tsd_node-25] [08:58:45.442] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:45,ERROR,tsd_node-25,1769471925.9427600 [tsd_node-25] [08:58:45.942] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:46,WARN,sysbot_monitor_hw_node-27,1769471926.0066822 [sysbot_monitor_hw_node-27] [08:58:46.006] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:58:46,ERROR,tsd_node-25,1769471926.4431245 [tsd_node-25] [08:58:46.442] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:46,ERROR,tsd_node-25,1769471926.9434667 [tsd_node-25] [08:58:46.943] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:47,WARN,sysbot_monitor_hw_node-27,1769471927.0110528 [sysbot_monitor_hw_node-27] [08:58:47.010] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:58:47,ERROR,tsd_node-25,1769471927.4437544 [tsd_node-25] [08:58:47.443] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:47,ERROR,tsd_node-25,1769471927.9439406 [tsd_node-25] [08:58:47.943] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:48,WARN,sysbot_monitor_hw_node-27,1769471928.0106940 [sysbot_monitor_hw_node-27] [08:58:48.010] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:58:48,ERROR,tsd_node-25,1769471928.4443693 [tsd_node-25] [08:58:48.443] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:48,ERROR,tsd_node-25,1769471928.9445097 [tsd_node-25] [08:58:48.944] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:49,WARN,sysbot_monitor_hw_node-27,1769471929.0143526 [sysbot_monitor_hw_node-27] [08:58:49.014] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:58:49,ERROR,tsd_node-25,1769471929.4446988 [tsd_node-25] [08:58:49.444] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:49,ERROR,tsd_node-25,1769471929.9449413 [tsd_node-25] [08:58:49.944] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:50,WARN,sysbot_monitor_hw_node-27,1769471930.0058117 [sysbot_monitor_hw_node-27] [08:58:50.005] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:58:50,ERROR,tsd_node-25,1769471930.4453497 [tsd_node-25] [08:58:50.445] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:50,ERROR,tsd_node-25,1769471930.9455009 [tsd_node-25] [08:58:50.945] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:51,WARN,sysbot_monitor_hw_node-27,1769471931.0138958 [sysbot_monitor_hw_node-27] [08:58:51.013] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:58:51,ERROR,tsd_node-25,1769471931.4457104 [tsd_node-25] [08:58:51.445] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:51,ERROR,tsd_node-25,1769471931.9460166 [tsd_node-25] [08:58:51.945] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:52,WARN,sysbot_monitor_hw_node-27,1769471932.0055971 [sysbot_monitor_hw_node-27] [08:58:52.005] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:58:52,ERROR,tsd_node-25,1769471932.4462030 [tsd_node-25] [08:58:52.445] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:52,ERROR,tsd_node-25,1769471932.9462578 [tsd_node-25] [08:58:52.946] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:53,WARN,sysbot_monitor_hw_node-27,1769471933.0034654 [sysbot_monitor_hw_node-27] [08:58:53.003] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:58:53,ERROR,tsd_node-25,1769471933.4465804 [tsd_node-25] [08:58:53.446] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:53,ERROR,tsd_node-25,1769471933.9468603 [tsd_node-25] [08:58:53.946] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:54,WARN,sysbot_monitor_hw_node-27,1769471934.0033419 [sysbot_monitor_hw_node-27] [08:58:54.003] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:58:54,ERROR,tsd_node-25,1769471934.4470098 [tsd_node-25] [08:58:54.446] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:54,ERROR,tsd_node-25,1769471934.9471812 [tsd_node-25] [08:58:54.946] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:55,WARN,sysbot_monitor_hw_node-27,1769471935.0059297 [sysbot_monitor_hw_node-27] [08:58:55.005] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:58:55,ERROR,tsd_node-25,1769471935.4474931 [tsd_node-25] [08:58:55.447] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:55,ERROR,tsd_node-25,1769471935.9475176 [tsd_node-25] [08:58:55.947] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:56,WARN,sysbot_monitor_hw_node-27,1769471936.0097044 [sysbot_monitor_hw_node-27] [08:58:56.009] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:58:56,ERROR,tsd_node-25,1769471936.4477584 [tsd_node-25] [08:58:56.447] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:56,ERROR,tsd_node-25,1769471936.9479830 [tsd_node-25] [08:58:56.947] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:57,WARN,sysbot_monitor_hw_node-27,1769471937.0095186 [sysbot_monitor_hw_node-27] [08:58:57.009] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:58:57,ERROR,tsd_node-25,1769471937.4480791 [tsd_node-25] [08:58:57.447] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:57,ERROR,tsd_node-25,1769471937.9482982 [tsd_node-25] [08:58:57.947] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:58,WARN,sysbot_monitor_hw_node-27,1769471938.0035090 [sysbot_monitor_hw_node-27] [08:58:58.003] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:58:58,ERROR,tsd_node-25,1769471938.4483705 [tsd_node-25] [08:58:58.448] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:58,ERROR,tsd_node-25,1769471938.9486127 [tsd_node-25] [08:58:58.948] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:59,WARN,sysbot_monitor_hw_node-27,1769471939.0081570 [sysbot_monitor_hw_node-27] [08:58:59.007] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:58:59,ERROR,tsd_node-25,1769471939.4485836 [tsd_node-25] [08:58:59.448] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:58:59,ERROR,tsd_node-25,1769471939.9489422 [tsd_node-25] [08:58:59.948] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:00,WARN,sysbot_monitor_hw_node-27,1769471940.0076041 [sysbot_monitor_hw_node-27] [08:59:00.007] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:00,ERROR,tsd_node-25,1769471940.4490936 [tsd_node-25] [08:59:00.448] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:00,ERROR,tsd_node-25,1769471940.9492514 [tsd_node-25] [08:59:00.948] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:01,WARN,sysbot_monitor_hw_node-27,1769471941.0068316 [sysbot_monitor_hw_node-27] [08:59:01.006] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:01,ERROR,tsd_node-25,1769471941.4493120 [tsd_node-25] [08:59:01.449] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:01,ERROR,tsd_node-25,1769471941.9494359 [tsd_node-25] [08:59:01.949] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:02,WARN,sysbot_monitor_hw_node-27,1769471942.0077114 [sysbot_monitor_hw_node-27] [08:59:02.007] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:02,ERROR,tsd_node-25,1769471942.4496725 [tsd_node-25] [08:59:02.449] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:02,ERROR,tsd_node-25,1769471942.9497030 [tsd_node-25] [08:59:02.949] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:03,WARN,sysbot_monitor_hw_node-27,1769471943.0129073 [sysbot_monitor_hw_node-27] [08:59:03.012] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:03,ERROR,tsd_node-25,1769471943.4498959 [tsd_node-25] [08:59:03.449] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:03,ERROR,tsd_node-25,1769471943.9500489 [tsd_node-25] [08:59:03.949] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:04,WARN,sysbot_monitor_hw_node-27,1769471944.0058393 [sysbot_monitor_hw_node-27] [08:59:04.005] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:04,ERROR,tsd_node-25,1769471944.4501994 [tsd_node-25] [08:59:04.449] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:04,ERROR,tsd_node-25,1769471944.9502630 [tsd_node-25] [08:59:04.949] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:05,WARN,sysbot_monitor_hw_node-27,1769471945.0130265 [sysbot_monitor_hw_node-27] [08:59:05.012] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:05,ERROR,tsd_node-25,1769471945.4503362 [tsd_node-25] [08:59:05.450] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:05,ERROR,tsd_node-25,1769471945.9504490 [tsd_node-25] [08:59:05.950] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:06,WARN,sysbot_monitor_hw_node-27,1769471946.0121150 [sysbot_monitor_hw_node-27] [08:59:06.011] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:06,ERROR,tsd_node-25,1769471946.4507465 [tsd_node-25] [08:59:06.450] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:06,ERROR,tsd_node-25,1769471946.9506700 [tsd_node-25] [08:59:06.950] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:07,WARN,sysbot_monitor_hw_node-27,1769471947.0109365 [sysbot_monitor_hw_node-27] [08:59:07.010] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:07,ERROR,tsd_node-25,1769471947.4508626 [tsd_node-25] [08:59:07.450] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:07,ERROR,tsd_node-25,1769471947.9509397 [tsd_node-25] [08:59:07.950] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:08,WARN,sysbot_monitor_hw_node-27,1769471948.0071170 [sysbot_monitor_hw_node-27] [08:59:08.006] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:08,ERROR,tsd_node-25,1769471948.4511130 [tsd_node-25] [08:59:08.450] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:08,ERROR,tsd_node-25,1769471948.9511204 [tsd_node-25] [08:59:08.950] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:09,WARN,sysbot_monitor_hw_node-27,1769471949.0208154 [sysbot_monitor_hw_node-27] [08:59:09.020] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:09,ERROR,tsd_node-25,1769471949.4512277 [tsd_node-25] [08:59:09.450] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
